blosum_score	stop	nu_mean	nu_sd	n	dom_ID	family
-3	FALSE	-0.2112235393875	0.05929224010434244	320	Q3SY89_PF08711_3	PF08711
-2	FALSE	-0.054755751101375	0.06416086654802323	292	Q3SY89_PF08711_3	PF08711
-1	FALSE	0.30306975525	0.07849163374539103	253	Q3SY89_PF08711_3	PF08711
0	FALSE	0.43971169765	0.11231817187772151	120	Q3SY89_PF08711_3	PF08711
1	FALSE	0.6320281715	0.14483679335494806	78	Q3SY89_PF08711_3	PF08711
2	FALSE	0.383175242568	0.18017332504083225	39	Q3SY89_PF08711_3	PF08711
3	FALSE	0.383175242568	0.18017332504083225	10	Q3SY89_PF08711_3	PF08711
5	FALSE	0	0	78	Q3SY89_PF08711_3	PF08711
-6	TRUE	0	0	25	Q5F1R6_PF12171_315	PF12171
-6	FALSE	-0.51155674032075	0.19790562786443464	5	Q5F1R6_PF12171_315	PF12171
-5	FALSE	-0.51155674032075	0.19790562786443464	31	Q5F1R6_PF12171_315	PF12171
-4	FALSE	-0.32839253085	0.12081529545377707	78	Q5F1R6_PF12171_315	PF12171
-3	FALSE	-0.177709828172925	0.10181006011781692	87	Q5F1R6_PF12171_315	PF12171
-2	FALSE	0.1240667461077	0.09525272469191834	98	Q5F1R6_PF12171_315	PF12171
-1	FALSE	0.217127045035325	0.09479430327058797	96	Q5F1R6_PF12171_315	PF12171
0	FALSE	0.266199938726	0.17099061049282696	38	Q5F1R6_PF12171_315	PF12171
1	FALSE	0.51638981564	0.2027817584927886	26	Q5F1R6_PF12171_315	PF12171
2	FALSE	0.21049603142275	0.2930730661483342	12	Q5F1R6_PF12171_315	PF12171
3	FALSE	0.21049603142275	0.2930730661483342	2	Q5F1R6_PF12171_315	PF12171
5	FALSE	0	0	25	Q5F1R6_PF12171_315	PF12171
-6	TRUE	0	0	51	Q5HYK7_PF00018_664	PF00018
-6	FALSE	-1.37000671165975	0.5358556953291587	14	Q5HYK7_PF00018_664	PF00018
-5	FALSE	-0.834159671	0.1855812845046743	104	Q5HYK7_PF00018_664	PF00018
-4	FALSE	-0.6270423185	0.1263131272261932	175	Q5HYK7_PF00018_664	PF00018
-3	FALSE	-0.44982784125	0.10259401209906792	207	Q5HYK7_PF00018_664	PF00018
-2	FALSE	0.17832442715205	0.10440363025824186	175	Q5HYK7_PF00018_664	PF00018
-1	FALSE	0.4422813557225	0.12914258317383884	156	Q5HYK7_PF00018_664	PF00018
0	FALSE	1.32425034225	0.235894769948248	57	Q5HYK7_PF00018_664	PF00018
1	FALSE	1.345429717	0.239656186638433	55	Q5HYK7_PF00018_664	PF00018
2	FALSE	2.1887368975	0.3746768696515872	18	Q5HYK7_PF00018_664	PF00018
3	FALSE	2.1887368975	0.3746768696515872	9	Q5HYK7_PF00018_664	PF00018
5	FALSE	0	0	56	Q5HYK7_PF00018_664	PF00018
-6	TRUE	0	0	58	Q5K651_PF07647_4	PF07647
-6	FALSE	-0.632690540045	0.340151122690569	15	Q5K651_PF07647_4	PF07647
-5	FALSE	-0.2292998990625	0.11423861152062638	111	Q5K651_PF07647_4	PF07647
-4	FALSE	-0.289686149975	0.0861619614617732	200	Q5K651_PF07647_4	PF07647
-3	FALSE	-0.038362678081625	0.0689120377078159	230	Q5K651_PF07647_4	PF07647
-2	FALSE	0.0472692474508	0.0853880898961784	177	Q5K651_PF07647_4	PF07647
-1	FALSE	0.191070652636	0.08373634421650306	175	Q5K651_PF07647_4	PF07647
0	FALSE	0.3610995623625	0.12285908005697002	94	Q5K651_PF07647_4	PF07647
1	FALSE	0.2375573716125	0.14548170655738202	66	Q5K651_PF07647_4	PF07647
2	FALSE	0.2854757326825	0.20127195180824495	28	Q5K651_PF07647_4	PF07647
3	FALSE	0.2854757326825	0.20127195180824495	8	Q5K651_PF07647_4	PF07647
5	FALSE	0	0	73	Q5K651_PF07647_4	PF07647
-6	TRUE	0	0	42	Q5SQQ9_PF00046_102	PF00046
-6	FALSE	-0.4651590701715	0.1821929065777041	7	Q5SQQ9_PF00046_102	PF00046
-5	FALSE	-0.4651590701715	0.1821929065777041	60	Q5SQQ9_PF00046_102	PF00046
-4	FALSE	-0.4353761911	0.12279462187801624	143	Q5SQQ9_PF00046_102	PF00046
-3	FALSE	-0.3790354221	0.09413851021275214	215	Q5SQQ9_PF00046_102	PF00046
-2	FALSE	-0.06779697292515	0.11075912039964728	166	Q5SQQ9_PF00046_102	PF00046
-1	FALSE	0.4325895485	0.10107983619855956	188	Q5SQQ9_PF00046_102	PF00046
0	FALSE	0.494716891665	0.14708731899454294	87	Q5SQQ9_PF00046_102	PF00046
1	FALSE	0.66616476471	0.22351467681339995	56	Q5SQQ9_PF00046_102	PF00046
2	FALSE	0.5833079413875	0.2653753465949926	33	Q5SQQ9_PF00046_102	PF00046
3	FALSE	0.5833079413875	0.2653753465949926	9	Q5SQQ9_PF00046_102	PF00046
5	FALSE	0	0	56	Q5SQQ9_PF00046_102	PF00046
-6	TRUE	0	0	32	Q5TCQ9_PF00397_287	PF00397
-6	FALSE	-1.449115195325	0.429525391483162	10	Q5TCQ9_PF00397_287	PF00397
-5	FALSE	-1.0806575775	0.1976949791381033	62	Q5TCQ9_PF00397_287	PF00397
-4	FALSE	-0.57939625575	0.117111160960716	126	Q5TCQ9_PF00397_287	PF00397
-3	FALSE	-0.08809776043055	0.10296540808584406	136	Q5TCQ9_PF00397_287	PF00397
-2	FALSE	0.12119660529615	0.09658211161375033	157	Q5TCQ9_PF00397_287	PF00397
-1	FALSE	0.45378290075	0.11757367431050676	119	Q5TCQ9_PF00397_287	PF00397
0	FALSE	0.6833771499	0.19787410897775323	53	Q5TCQ9_PF00397_287	PF00397
1	FALSE	0.853720766325	0.25246656604506545	36	Q5TCQ9_PF00397_287	PF00397
2	FALSE	1.10400728625	0.29607325400148454	20	Q5TCQ9_PF00397_287	PF00397
3	FALSE	1.10400728625	0.29607325400148454	4	Q5TCQ9_PF00397_287	PF00397
5	FALSE	0	0	43	Q5TCQ9_PF00397_287	PF00397
-6	TRUE	0	0	64	Q5U5Q3_PF00013_325	PF00013
-6	FALSE	-0.88611391325	0.1835222014936013	8	Q5U5Q3_PF00013_325	PF00013
-5	FALSE	-0.88611391325	0.1835222014936013	96	Q5U5Q3_PF00013_325	PF00013
-4	FALSE	-0.700784839	0.1239123638130716	192	Q5U5Q3_PF00013_325	PF00013
-3	FALSE	-0.334496990675	0.08318696512957134	293	Q5U5Q3_PF00013_325	PF00013
-2	FALSE	0.12412708858875	0.10128897575812092	223	Q5U5Q3_PF00013_325	PF00013
-1	FALSE	0.337056149275	0.11191738060321917	210	Q5U5Q3_PF00013_325	PF00013
0	FALSE	0.559909950416	0.18042821281144272	86	Q5U5Q3_PF00013_325	PF00013
1	FALSE	1.062122110825	0.2554407437816265	62	Q5U5Q3_PF00013_325	PF00013
2	FALSE	2.11015122	0.4145374306685277	25	Q5U5Q3_PF00013_325	PF00013
3	FALSE	3.1312851275	0.5281929616770513	19	Q5U5Q3_PF00013_325	PF00013
5	FALSE	0	0	67	Q5U5Q3_PF00013_325	PF00013
-6	TRUE	0	0	21	Q5VTD9_PF00096_221	PF00096
-6	FALSE	-0.22417095868725	0.21646506302805063	3	Q5VTD9_PF00096_221	PF00096
-5	FALSE	-0.22417095868725	0.21646506302805063	30	Q5VTD9_PF00096_221	PF00096
-4	FALSE	-0.2453882579952	0.131716596246245	70	Q5VTD9_PF00096_221	PF00096
-3	FALSE	-0.021741417507	0.11780690092847586	80	Q5VTD9_PF00096_221	PF00096
-2	FALSE	-0.04328603062467	0.11181034024778244	95	Q5VTD9_PF00096_221	PF00096
-1	FALSE	0.2143440489411	0.1299423526948958	71	Q5VTD9_PF00096_221	PF00096
0	FALSE	0.158138494816225	0.21514948598154676	31	Q5VTD9_PF00096_221	PF00096
1	FALSE	0.22615253633795	0.24884123440712447	24	Q5VTD9_PF00096_221	PF00096
2	FALSE	0.4877924567085	0.40040152384845706	9	Q5VTD9_PF00096_221	PF00096
3	FALSE	0.4877924567085	0.40040152384845706	1	Q5VTD9_PF00096_221	PF00096
5	FALSE	0	0	22	Q5VTD9_PF00096_221	PF00096
-6	TRUE	0	0	38	Q5VVJ2_PF00249_120	PF00249
-6	FALSE	-0.7378078221	0.22279824870262868	6	Q5VVJ2_PF00249_120	PF00249
-5	FALSE	-0.7378078221	0.22279824870262868	66	Q5VVJ2_PF00249_120	PF00249
-4	FALSE	-0.53749652475	0.11725097986315768	141	Q5VVJ2_PF00249_120	PF00249
-3	FALSE	-0.2077639362105	0.0997086970158292	174	Q5VVJ2_PF00249_120	PF00249
-2	FALSE	-0.0195285671616075	0.1147557832657852	131	Q5VVJ2_PF00249_120	PF00249
-1	FALSE	0.379276275275	0.12203203184389118	145	Q5VVJ2_PF00249_120	PF00249
0	FALSE	0.68977030888	0.20037621586611223	59	Q5VVJ2_PF00249_120	PF00249
1	FALSE	0.8590195927	0.2204862011367733	45	Q5VVJ2_PF00249_120	PF00249
2	FALSE	1.03971724	0.26322270011150617	23	Q5VVJ2_PF00249_120	PF00249
3	FALSE	1.03971724	0.26322270011150617	9	Q5VVJ2_PF00249_120	PF00249
5	FALSE	0	0	43	Q5VVJ2_PF00249_120	PF00249
-6	TRUE	0	0	51	Q5VWI1_PF01846_448	PF01846
-6	FALSE	-0.36683889257	0.13981829671375096	10	Q5VWI1_PF01846_448	PF01846
-5	FALSE	-0.36683889257	0.13981829671375096	86	Q5VWI1_PF01846_448	PF01846
-4	FALSE	-0.28372041932275	0.10601721126932089	159	Q5VWI1_PF01846_448	PF01846
-3	FALSE	-0.1682224063515	0.08355278885945518	218	Q5VWI1_PF01846_448	PF01846
-2	FALSE	-0.1123115632161	0.10042323115176977	157	Q5VWI1_PF01846_448	PF01846
-1	FALSE	0.14416014830875	0.1018048804693702	159	Q5VWI1_PF01846_448	PF01846
0	FALSE	0.549626512525	0.16235130391865166	75	Q5VWI1_PF01846_448	PF01846
1	FALSE	0.5058488219175	0.193842776780171	52	Q5VWI1_PF01846_448	PF01846
2	FALSE	0.7968984254	0.27941756682984636	29	Q5VWI1_PF01846_448	PF01846
3	FALSE	1.756319825	0.5335753178283257	12	Q5VWI1_PF01846_448	PF01846
5	FALSE	0	0	57	Q5VWI1_PF01846_448	PF01846
-6	TRUE	0	0	78	Q61234_PF00595_80	PF00595
-6	FALSE	-0.91855224325	0.1272544450646961	9	Q61234_PF00595_80	PF00595
-5	FALSE	-0.91855224325	0.1272544450646961	140	Q61234_PF00595_80	PF00595
-4	FALSE	-0.61768891575	0.09672033204570749	235	Q61234_PF00595_80	PF00595
-3	FALSE	-0.3607965065	0.07199263844043613	325	Q61234_PF00595_80	PF00595
-2	FALSE	-0.16241202249375	0.0823846997315837	272	Q61234_PF00595_80	PF00595
-1	FALSE	0.51295751075	0.09218710499079322	269	Q61234_PF00595_80	PF00595
0	FALSE	0.71791003575	0.13480365561869237	116	Q61234_PF00595_80	PF00595
1	FALSE	1.62111041	0.19097451804721943	80	Q61234_PF00595_80	PF00595
2	FALSE	1.9681730825	0.2329655753228244	31	Q61234_PF00595_80	PF00595
3	FALSE	1.9681730825	0.2329655753228244	16	Q61234_PF00595_80	PF00595
5	FALSE	0	0	85	Q61234_PF00595_80	PF00595
-6	TRUE	0	0	56	Q68CP9_PF02257_523	PF02257
-6	FALSE	-0.33565649940925	0.17361056950209053	10	Q68CP9_PF02257_523	PF02257
-5	FALSE	-0.33565649940925	0.17361056950209053	107	Q68CP9_PF02257_523	PF02257
-4	FALSE	-0.5246737925	0.13690050885099864	207	Q68CP9_PF02257_523	PF02257
-3	FALSE	-0.2538311294515	0.0994009823856631	286	Q68CP9_PF02257_523	PF02257
-2	FALSE	0.05629606668425	0.09129198694011764	249	Q68CP9_PF02257_523	PF02257
-1	FALSE	0.396949647625	0.10945380028177724	211	Q68CP9_PF02257_523	PF02257
0	FALSE	0.542348402565	0.1875017444645965	104	Q68CP9_PF02257_523	PF02257
1	FALSE	0.32592338162985	0.19435505210751897	68	Q68CP9_PF02257_523	PF02257
2	FALSE	1.2609677362175	0.5233617218374226	21	Q68CP9_PF02257_523	PF02257
3	FALSE	1.2609677362175	0.5233617218374226	14	Q68CP9_PF02257_523	PF02257
5	FALSE	0	0	80	Q68CP9_PF02257_523	PF02257
-6	TRUE	0	0	61	Q68DC2_PF00536_774	PF00536
-6	FALSE	-0.6677201696005	0.41035677196582426	15	Q68DC2_PF00536_774	PF00536
-5	FALSE	-1.15976296575	0.15630193295708664	117	Q68DC2_PF00536_774	PF00536
-4	FALSE	-0.7183428155	0.09826832863181036	197	Q68DC2_PF00536_774	PF00536
-3	FALSE	-0.200779623413025	0.07755513056746481	229	Q68DC2_PF00536_774	PF00536
-2	FALSE	-0.02351511560445	0.09661011402991912	193	Q68DC2_PF00536_774	PF00536
-1	FALSE	0.6489743395	0.09369664724569396	210	Q68DC2_PF00536_774	PF00536
0	FALSE	0.952548286	0.1537058146750569	82	Q68DC2_PF00536_774	PF00536
1	FALSE	0.9408993425	0.15369382829188505	74	Q68DC2_PF00536_774	PF00536
2	FALSE	1.41364275375	0.23592944324500725	30	Q68DC2_PF00536_774	PF00536
3	FALSE	1.41364275375	0.23592944324500725	8	Q68DC2_PF00536_774	PF00536
5	FALSE	0	0	63	Q68DC2_PF00536_774	PF00536
-6	TRUE	0	0	57	Q6NWY9_PF01846_274	PF01846
-6	FALSE	-0.5750885234925	0.1749678022830547	8	Q6NWY9_PF01846_274	PF01846
-5	FALSE	-0.5750885234925	0.1749678022830547	62	Q6NWY9_PF01846_274	PF01846
-4	FALSE	-0.54115291	0.1030787080515263	158	Q6NWY9_PF01846_274	PF01846
-3	FALSE	-0.2906858582175	0.07475852427630482	234	Q6NWY9_PF01846_274	PF01846
-2	FALSE	0.05127543364842499	0.07972023006092162	202	Q6NWY9_PF01846_274	PF01846
-1	FALSE	0.338449553275	0.07681895457678868	222	Q6NWY9_PF01846_274	PF01846
0	FALSE	0.26779788248725	0.1338208131981346	97	Q6NWY9_PF01846_274	PF01846
1	FALSE	0.64301893975	0.15743787691629862	64	Q6NWY9_PF01846_274	PF01846
2	FALSE	1.1432166925	0.23962826992732417	31	Q6NWY9_PF01846_274	PF01846
3	FALSE	1.1432166925	0.23962826992732417	5	Q6NWY9_PF01846_274	PF01846
5	FALSE	0	0	59	Q6NWY9_PF01846_274	PF01846
-6	TRUE	0	0	48	Q6P0N0_PF00249_878	PF00249
-6	FALSE	-0.1808599684205	0.3784433767793552	11	Q6P0N0_PF00249_878	PF00249
-5	FALSE	-0.61792809075	0.14289276697518483	69	Q6P0N0_PF00249_878	PF00249
-4	FALSE	-0.4390626365	0.08803006961769706	157	Q6P0N0_PF00249_878	PF00249
-3	FALSE	-0.2169232003675	0.0705828790811038	199	Q6P0N0_PF00249_878	PF00249
-2	FALSE	0.0764228456298	0.07826682170351781	160	Q6P0N0_PF00249_878	PF00249
-1	FALSE	0.326255643025	0.08335364079529949	170	Q6P0N0_PF00249_878	PF00249
0	FALSE	0.48988626567	0.13838672271282762	72	Q6P0N0_PF00249_878	PF00249
1	FALSE	0.678284967525	0.18497827194557143	44	Q6P0N0_PF00249_878	PF00249
2	FALSE	0.854270872	0.25260460482355584	23	Q6P0N0_PF00249_878	PF00249
3	FALSE	0.854270872	0.25260460482355584	5	Q6P0N0_PF00249_878	PF00249
5	FALSE	0	0	49	Q6P0N0_PF00249_878	PF00249
-6	TRUE	0	0	23	Q6XZF7_PF00018_146	PF00018
-6	FALSE	0.5465219221285	0.5796628995028507	13	Q6XZF7_PF00018_146	PF00018
-5	FALSE	-1.02627287725	0.17850229814665297	103	Q6XZF7_PF00018_146	PF00018
-4	FALSE	-0.3943846070325	0.13200975343539786	154	Q6XZF7_PF00018_146	PF00018
-3	FALSE	-0.146561985676	0.10793906600379892	200	Q6XZF7_PF00018_146	PF00018
-2	FALSE	-0.0267576150093	0.1312249872996634	147	Q6XZF7_PF00018_146	PF00018
-1	FALSE	0.486828009025	0.14469740843753812	140	Q6XZF7_PF00018_146	PF00018
0	FALSE	0.527283496929	0.23708474282005973	62	Q6XZF7_PF00018_146	PF00018
1	FALSE	1.03531150042	0.27742858537386333	48	Q6XZF7_PF00018_146	PF00018
2	FALSE	1.4013289858	0.38168041251401713	19	Q6XZF7_PF00018_146	PF00018
3	FALSE	1.4013289858	0.38168041251401713	11	Q6XZF7_PF00018_146	PF00018
5	FALSE	0	0	61	Q6XZF7_PF00018_146	PF00018
-6	TRUE	0	0	55	Q6XZF7_PF00018_1516	PF00018
-6	FALSE	-0.9844655445	0.1810736182456604	7	Q6XZF7_PF00018_1516	PF00018
-5	FALSE	-0.9844655445	0.1810736182456604	90	Q6XZF7_PF00018_1516	PF00018
-4	FALSE	-0.96896382325	0.11594487756161634	193	Q6XZF7_PF00018_1516	PF00018
-3	FALSE	-0.587554461	0.09463225059812218	249	Q6XZF7_PF00018_1516	PF00018
-2	FALSE	0.09395382913235	0.12541880526967877	183	Q6XZF7_PF00018_1516	PF00018
-1	FALSE	0.71237525925	0.12780330710211726	188	Q6XZF7_PF00018_1516	PF00018
0	FALSE	0.934632382	0.1783877349495438	102	Q6XZF7_PF00018_1516	PF00018
1	FALSE	1.28849840525	0.29021708353635234	53	Q6XZF7_PF00018_1516	PF00018
2	FALSE	2.3933132075	0.3822987921250236	25	Q6XZF7_PF00018_1516	PF00018
3	FALSE	3.6152260175	0.6071777986805573	15	Q6XZF7_PF00018_1516	PF00018
5	FALSE	0	0	59	Q6XZF7_PF00018_1516	PF00018
-6	TRUE	0	0	61	Q6XZF7_PF00018_242	PF00018
-6	FALSE	-0.6261503995	0.12352975852988628	13	Q6XZF7_PF00018_242	PF00018
-5	FALSE	-0.6261503995	0.12352975852988628	131	Q6XZF7_PF00018_242	PF00018
-4	FALSE	-0.58258597575	0.09895228301228828	218	Q6XZF7_PF00018_242	PF00018
-3	FALSE	-0.2074043902775	0.0768124566080543	275	Q6XZF7_PF00018_242	PF00018
-2	FALSE	0.099351260703825	0.09690032931188355	206	Q6XZF7_PF00018_242	PF00018
-1	FALSE	0.487031513425	0.1154437650426933	178	Q6XZF7_PF00018_242	PF00018
0	FALSE	0.72031389625	0.17329659270776362	77	Q6XZF7_PF00018_242	PF00018
1	FALSE	1.06738514075	0.2188631559979598	53	Q6XZF7_PF00018_242	PF00018
2	FALSE	1.3753012715	0.26112397371073076	27	Q6XZF7_PF00018_242	PF00018
3	FALSE	1.3753012715	0.26112397371073076	13	Q6XZF7_PF00018_242	PF00018
5	FALSE	0	0	63	Q6XZF7_PF00018_242	PF00018
-6	TRUE	0	0	53	Q6XZF7_PF14604_147	PF14604
-6	FALSE	0.211567338556	0.6298528447520235	13	Q6XZF7_PF14604_147	PF14604
-5	FALSE	-0.97500158425	0.15427052448213138	134	Q6XZF7_PF14604_147	PF14604
-4	FALSE	-0.62845314525	0.11108312612704142	192	Q6XZF7_PF14604_147	PF14604
-3	FALSE	-0.204646730382225	0.08899450170703396	254	Q6XZF7_PF14604_147	PF14604
-2	FALSE	0.12291798668875	0.110029262344543	173	Q6XZF7_PF14604_147	PF14604
-1	FALSE	0.56665725795	0.13208701274702553	155	Q6XZF7_PF14604_147	PF14604
0	FALSE	0.9745758845	0.20330089851421176	70	Q6XZF7_PF14604_147	PF14604
1	FALSE	1.34934806175	0.2590708429810757	47	Q6XZF7_PF14604_147	PF14604
2	FALSE	1.66129838425	0.3039528667838595	25	Q6XZF7_PF14604_147	PF14604
3	FALSE	1.66129838425	0.3039528667838595	11	Q6XZF7_PF14604_147	PF14604
5	FALSE	0	0	59	Q6XZF7_PF14604_147	PF14604
-6	TRUE	0	0	19	Q6ZN01_PF02037_170	PF02037
-6	FALSE	-0.665095830525	0.20356640290103709	3	Q6ZN01_PF02037_170	PF02037
-5	FALSE	-0.665095830525	0.20356640290103709	41	Q6ZN01_PF02037_170	PF02037
-4	FALSE	-0.626820879675	0.16959686464986065	68	Q6ZN01_PF02037_170	PF02037
-3	FALSE	-0.24915683306625	0.09677660995769248	138	Q6ZN01_PF02037_170	PF02037
-2	FALSE	0.0020026778947	0.13365489737236683	96	Q6ZN01_PF02037_170	PF02037
-1	FALSE	0.48691361135	0.14053072125605193	84	Q6ZN01_PF02037_170	PF02037
0	FALSE	0.24340002415135	0.22418876516003997	42	Q6ZN01_PF02037_170	PF02037
1	FALSE	1.08045651175	0.2710126866527332	29	Q6ZN01_PF02037_170	PF02037
2	FALSE	1.02707125885	0.31695718434142517	23	Q6ZN01_PF02037_170	PF02037
5	FALSE	0	0	35	Q6ZN01_PF02037_170	PF02037
-6	TRUE	0	0	39	Q6ZSG1_PF13639_293	PF13639
-6	FALSE	-0.854049965019	0.3908107847438198	12	Q6ZSG1_PF13639_293	PF13639
-5	FALSE	-0.25321048987725	0.14051173050072982	76	Q6ZSG1_PF13639_293	PF13639
-4	FALSE	-0.41519470045	0.1033708876704134	148	Q6ZSG1_PF13639_293	PF13639
-3	FALSE	-0.11759910264525	0.09067833612644252	157	Q6ZSG1_PF13639_293	PF13639
-2	FALSE	0.0336817082029	0.0953009126454431	164	Q6ZSG1_PF13639_293	PF13639
-1	FALSE	0.40079496735	0.11828159542380833	99	Q6ZSG1_PF13639_293	PF13639
0	FALSE	0.47790831934	0.19324239376660496	48	Q6ZSG1_PF13639_293	PF13639
1	FALSE	0.61575538688	0.20060443158946867	41	Q6ZSG1_PF13639_293	PF13639
2	FALSE	0.640656002085	0.2721347524046418	20	Q6ZSG1_PF13639_293	PF13639
3	FALSE	0.640656002085	0.2721347524046418	5	Q6ZSG1_PF13639_293	PF13639
5	FALSE	0	0	43	Q6ZSG1_PF13639_293	PF13639
-6	TRUE	0	0	72	Q6ZVD7_PF10264_112	PF10264
-6	FALSE	-1.063892727	0.16493376727429496	10	Q6ZVD7_PF10264_112	PF10264
-5	FALSE	-1.063892727	0.16493376727429496	117	Q6ZVD7_PF10264_112	PF10264
-4	FALSE	-0.79289459725	0.10992452588630244	263	Q6ZVD7_PF10264_112	PF10264
-3	FALSE	-0.273561100521	0.09871371423072596	300	Q6ZVD7_PF10264_112	PF10264
-2	FALSE	0.050760562332	0.09476060474311356	279	Q6ZVD7_PF10264_112	PF10264
-1	FALSE	0.52140561325	0.1089598145885742	221	Q6ZVD7_PF10264_112	PF10264
0	FALSE	1.0675514265	0.20335142734896727	93	Q6ZVD7_PF10264_112	PF10264
1	FALSE	1.3516548155	0.2083040394637384	81	Q6ZVD7_PF10264_112	PF10264
2	FALSE	1.80647285275	0.3686586038757016	28	Q6ZVD7_PF10264_112	PF10264
3	FALSE	1.8486793322275	0.5505825994763477	20	Q6ZVD7_PF10264_112	PF10264
5	FALSE	0	0	78	Q6ZVD7_PF10264_112	PF10264
-6	TRUE	0	0	45	Q6ZWJ1_PF00397_493	PF00397
-6	FALSE	-0.1131538469823	0.13854507682314765	9	Q6ZWJ1_PF00397_493	PF00397
-5	FALSE	-0.1131538469823	0.13854507682314765	76	Q6ZWJ1_PF00397_493	PF00397
-4	FALSE	-0.330773402971	0.1075575393925205	151	Q6ZWJ1_PF00397_493	PF00397
-3	FALSE	-0.089572765043725	0.08617893174775215	188	Q6ZWJ1_PF00397_493	PF00397
-2	FALSE	-0.041606773657115	0.09213884300604776	173	Q6ZWJ1_PF00397_493	PF00397
-1	FALSE	0.182178501088675	0.107750652418091	132	Q6ZWJ1_PF00397_493	PF00397
0	FALSE	0.14719045337585	0.18030674328576815	62	Q6ZWJ1_PF00397_493	PF00397
1	FALSE	0.5629559160465	0.2149521477185813	48	Q6ZWJ1_PF00397_493	PF00397
2	FALSE	0.82631984788	0.41085342010605286	17	Q6ZWJ1_PF00397_493	PF00397
3	FALSE	0.935982206259675	0.716768024676583	10	Q6ZWJ1_PF00397_493	PF00397
5	FALSE	0	0	46	Q6ZWJ1_PF00397_493	PF00397
-6	TRUE	0	0	27	Q7L590_PF09329_383	PF09329
-6	FALSE	-0.20408217755	0.13950707662105866	8	Q7L590_PF09329_383	PF09329
-5	FALSE	-0.20408217755	0.13950707662105866	57	Q7L590_PF09329_383	PF09329
-4	FALSE	-0.311362910805	0.08948703297336444	120	Q7L590_PF09329_383	PF09329
-3	FALSE	-0.063454671377	0.07053823825519318	149	Q7L590_PF09329_383	PF09329
-2	FALSE	0.0066914583681	0.0818245185883677	139	Q7L590_PF09329_383	PF09329
-1	FALSE	0.26239260347575	0.08509660234245203	128	Q7L590_PF09329_383	PF09329
0	FALSE	0.147199738743575	0.12755932724201702	58	Q7L590_PF09329_383	PF09329
1	FALSE	0.26034249010055	0.1584456471538683	38	Q7L590_PF09329_383	PF09329
2	FALSE	0.2973614061665	0.2043900118087423	20	Q7L590_PF09329_383	PF09329
3	FALSE	0.2973614061665	0.2043900118087423	4	Q7L590_PF09329_383	PF09329
5	FALSE	0	0	45	Q7L590_PF09329_383	PF09329
-6	TRUE	0	0	56	Q7Z3T8_PF01363_744	PF01363
-6	FALSE	0.24088971630505	0.38234576626994593	15	Q7Z3T8_PF01363_744	PF01363
-5	FALSE	0.02884341789825	0.12361459196670976	101	Q7Z3T8_PF01363_744	PF01363
-4	FALSE	-0.077120194376055	0.07946458032941443	219	Q7Z3T8_PF01363_744	PF01363
-3	FALSE	-0.134691232374	0.07257975463671314	232	Q7Z3T8_PF01363_744	PF01363
-2	FALSE	-0.0751161423244	0.07513218813717494	223	Q7Z3T8_PF01363_744	PF01363
-1	FALSE	0.116310752013715	0.08520253849138548	168	Q7Z3T8_PF01363_744	PF01363
0	FALSE	0.25368264596975	0.1345694098222831	83	Q7Z3T8_PF01363_744	PF01363
1	FALSE	0.18607139571525	0.1818698893073076	45	Q7Z3T8_PF01363_744	PF01363
2	FALSE	0.302999267979	0.2165830958037014	20	Q7Z3T8_PF01363_744	PF01363
3	FALSE	0.302999267979	0.2165830958037014	11	Q7Z3T8_PF01363_744	PF01363
5	FALSE	0	0	62	Q7Z3T8_PF01363_744	PF01363
-6	TRUE	0	0	57	Q7Z4I7_PF00412_13	PF00412
-6	FALSE	-0.38740307164675	0.5028451906096044	13	Q7Z4I7_PF00412_13	PF00412
-5	FALSE	-0.677927143	0.15234497222964388	98	Q7Z4I7_PF00412_13	PF00412
-4	FALSE	-0.4055361035	0.08860562035867744	211	Q7Z4I7_PF00412_13	PF00412
-3	FALSE	-0.07921254685745	0.07465364203841617	243	Q7Z4I7_PF00412_13	PF00412
-2	FALSE	0.07145100319925	0.09549511554467106	190	Q7Z4I7_PF00412_13	PF00412
-1	FALSE	0.421005895975	0.10185051576518628	158	Q7Z4I7_PF00412_13	PF00412
0	FALSE	0.533440716525	0.15718139175010395	77	Q7Z4I7_PF00412_13	PF00412
1	FALSE	0.667472306	0.20097490274869073	51	Q7Z4I7_PF00412_13	PF00412
2	FALSE	0.8036619593975	0.2840591848577262	23	Q7Z4I7_PF00412_13	PF00412
3	FALSE	0.1996151542525	0.4000576950990246	13	Q7Z4I7_PF00412_13	PF00412
5	FALSE	0	0	59	Q7Z4I7_PF00412_13	PF00412
-6	TRUE	0	0	62	Q7Z5Q1_PF16366_513	PF16366
-6	FALSE	-0.266252412775	0.3078992470337384	15	Q7Z5Q1_PF16366_513	PF16366
-5	FALSE	-0.493626105175	0.11715200101762456	119	Q7Z5Q1_PF16366_513	PF16366
-4	FALSE	-0.46956454825	0.08079753038414426	225	Q7Z5Q1_PF16366_513	PF16366
-3	FALSE	-0.096384264116275	0.06644488192005897	255	Q7Z5Q1_PF16366_513	PF16366
-2	FALSE	0.126777184467825	0.07506609785530378	219	Q7Z5Q1_PF16366_513	PF16366
-1	FALSE	0.43478488325	0.08148173888509348	174	Q7Z5Q1_PF16366_513	PF16366
0	FALSE	0.43235680765975	0.13821822186357482	83	Q7Z5Q1_PF16366_513	PF16366
